Company_Phone_Number,Created_Date,Violation_Date,Consumer_City,Consumer_State,Subject,Recorded_Message_Or_Robocall
4343952382,2018-03-01 12:48:18,2018-03-01 11:10:00,Rice,Virginia,"Reducing your debt (credit cards, mortgage, student loans)",Y
2146125759,2018-03-01 12:48:19,2018-03-01 10:15:00,Houston,Texas,No Subject Provided,Y
6178163329,2018-03-01 12:48:22,2018-02-28 09:49:00,Dracut,Massachusetts,Vacation  & timeshares,Y
6828127491,2018-03-01 12:48:22,2018-03-01 11:43:00,Gary,Texas,No Subject Provided,Y
7604592458,2018-03-01 12:48:22,2018-03-01 12:32:00,,Pennsylvania,Other,N
7167783048,2018-03-01 12:49:38,2018-02-28 11:35:00,,New York,No Subject Provided,N
7577028033,2018-03-01 12:48:26,2018-02-12 11:24:00,Williamsburg,Virginia,No Subject Provided,N
6824999682,2018-03-01 12:49:39,2018-03-01 09:38:00,,California,No Subject Provided,N
9283801296,2018-03-01 12:48:27,2018-03-01 10:03:00,WILLIAMS,Arizona,Medical  & prescriptions,N
6307155707,2018-03-01 12:48:28,2018-02-27 16:47:00,Wauconda,Illinois,No Subject Provided,N
8135984488,2018-03-01 12:49:16,2018-02-23 13:52:00,,Florida,No Subject Provided,
7072005203,2018-03-01 12:48:29,2018-02-28 14:28:00,Rohnert Park,California,No Subject Provided,N
5102904683,2018-03-01 12:48:30,2018-02-28 13:30:00,Berkeley,California,"Reducing your debt (credit cards, mortgage, student loans)",Y
3195073449,2018-03-01 12:48:31,2018-03-01 11:45:00,Waterloo,Iowa,Warranties  & protection plans,Y
7312013918,2018-03-01 12:48:34,2018-03-01 12:34:00,Johnson city,Tennessee,Other,Y
9205137708,2018-03-01 12:48:35,2018-03-01 11:44:00,,Wisconsin,Dropped call or no message,N
9042048276,2018-03-01 12:48:35,2018-03-01 09:32:00,,California,Computer  & technical support,Y
3864733718,2018-03-01 12:48:36,2018-01-20 11:49:00,Deltona,Florida,Vacation  & timeshares,N
3159900229,2018-03-01 12:48:37,2018-02-28 12:56:00,,South Carolina,No Subject Provided,N
7347729040,2018-03-01 12:48:37,2018-03-01 12:46:00,,Michigan,Warranties  & protection plans,N
3235620790,2018-03-01 12:48:38,2018-03-01 08:56:00,Burbank,California,No Subject Provided,Y
7088996584,2018-03-01 12:48:39,2018-02-28 15:40:00,Tinley Park,Illinois,No Subject Provided,N
2696942904,2018-03-01 12:48:42,2018-02-28 12:44:00,otsego,Michigan,Dropped call or no message,Y
9143732423,2018-03-01 12:48:43,2018-03-01 12:34:00,Bedford Hills,New York,Other,Y
5302898647,2018-03-01 12:48:45,2018-02-28 11:46:00,,California,No Subject Provided,Y
8006743342,2018-03-01 12:48:48,2018-03-01 10:36:00,Tunica,Mississippi,"Calls pretending to be government, businesses, or family and friends",N
3472985531,2018-03-01 12:48:48,2018-03-01 11:18:00,Brandon,Mississippi,"Calls pretending to be government, businesses, or family and friends",Y
4022119909,2018-03-01 12:48:52,2018-03-01 11:45:00,,Nebraska,Warranties  & protection plans,Y
7162218103,2018-03-01 12:48:56,2018-03-01 10:46:00,,New York,Vacation  & timeshares,Y
8776269298,2018-03-01 12:48:56,2018-02-28 09:27:00,,New York,"Reducing your debt (credit cards, mortgage, student loans)",Y
9146439293,2018-03-01 12:48:56,2018-03-01 12:45:00,Dobbs Ferry,New York,"Calls pretending to be government, businesses, or family and friends",Y
8553615422,2018-03-01 12:48:57,2018-03-01 12:39:00,chester,South Carolina,Other,N
4698521212,2018-03-01 12:48:58,2018-03-01 11:34:00,Lewisville,Texas,Home improvement  & cleaning,Y
2182285578,2018-03-01 12:48:58,2018-03-01 11:35:00,,Minnesota,No Subject Provided,Y
3363642339,2018-03-01 12:49:00,2018-03-01 12:46:00,Elkin,North Carolina,No Subject Provided,Y
2067350670,2018-03-01 12:49:02,2018-02-23 08:51:00,,Washington,"Reducing your debt (credit cards, mortgage, student loans)",Y
7722613420,2018-03-01 12:49:03,2018-02-07 14:55:00,crawfordville,Florida,No Subject Provided,Y
6307151717,2018-03-01 12:49:06,2018-02-28 14:43:00,Wauconda,Illinois,No Subject Provided,N
7273011574,2018-03-01 12:49:58,2018-03-01 12:38:00,,Florida,No Subject Provided,N
9195397732,2018-03-01 12:49:07,2018-02-28 18:06:00,Wilm,Delaware,No Subject Provided,Y
7033485353,2018-03-01 12:49:08,2018-02-20 13:27:00,alexandria,Virginia,No Subject Provided,N
6158914969,2018-03-01 12:49:09,2018-03-01 11:40:00,Antioch,Tennessee,"Reducing your debt (credit cards, mortgage, student loans)",Y
9042109333,2018-03-01 12:49:09,2018-03-01 12:43:00,St Simons,Georgia,"Lotteries, prizes  & sweepstakes",N
9892553223,2018-03-01 12:49:10,2018-03-01 12:44:00,CURRAN,Michigan,"Reducing your debt (credit cards, mortgage, student loans)",N
7862063311,2018-03-01 12:49:10,2018-03-01 11:46:00,,Iowa,No Subject Provided,Y
9899807201,2018-03-01 12:49:12,2018-03-01 09:23:00,Seminole,Florida,"Reducing your debt (credit cards, mortgage, student loans)",Y
6023125904,2018-03-01 12:49:14,2018-02-28 10:21:00,Glendale,Arizona,Medical  & prescriptions,Y
4704409496,2018-03-01 12:49:16,2018-01-22 07:47:00,Corona,California,"Calls pretending to be government, businesses, or family and friends",Y
4156902713,2018-03-01 12:49:17,2018-03-01 09:47:00,WALNUT CREEK,California,Dropped call or no message,Y
70625524243,2018-03-01 12:49:18,2018-03-01 12:46:00,Athens,Georgia,Vacation  & timeshares,Y
2062040106,2018-03-01 12:49:18,2018-03-01 12:23:00,Traverse,Michigan,"Reducing your debt (credit cards, mortgage, student loans)",N
9207371331,2018-03-01 12:49:18,2018-03-01 09:33:00,Green Bay,Wisconsin,"Reducing your debt (credit cards, mortgage, student loans)",Y
7062233852,2018-03-01 12:49:21,2018-03-01 08:39:00,,Colorado,No Subject Provided,N
9179652206,2018-03-01 12:49:21,2018-03-01 12:44:00,Larchmont,New York,"Energy, solar,  & utilities",Y
7176789756,2018-03-01 12:49:23,2018-03-01 12:48:00,Lancaster,Pennsylvania,Vacation  & timeshares,Y
8176184456,2018-03-01 12:49:26,2018-03-01 11:00:00,,Texas,Dropped call or no message,N
5024147388,2018-03-01 12:49:26,2018-02-28 15:05:00,,South Carolina,No Subject Provided,N
4342603120,2018-03-01 12:49:27,2018-03-01 12:45:00,Reston,Virginia,No Subject Provided,N
2069220193,2018-03-01 12:49:28,2018-02-28 10:00:00,,California,No Subject Provided,Y
9165826568,2018-03-01 12:49:29,2018-03-01 09:48:00,,California,No Subject Provided,Y
,2018-03-01 12:49:30,2018-02-27 16:39:00,,California,Dropped call or no message,Y
5713393003,2018-03-01 12:49:31,2018-02-12 11:49:00,Williamsburg,Virginia,No Subject Provided,N
3602052062,2018-03-01 12:49:33,2018-03-01 11:00:00,,Connecticut,"Calls pretending to be government, businesses, or family and friends",Y
3129488673,2018-03-01 12:49:33,2018-02-22 07:53:00,Montgomery,Illinois,No Subject Provided,Y
6199057336,2018-03-01 12:49:33,2018-02-24 22:07:00,Lakeside,California,Medical  & prescriptions,Y
3864739719,2018-03-01 12:49:35,2018-01-11 11:04:00,Deltona,Florida,No Subject Provided,N
7704761936,2018-03-01 12:49:36,2018-03-01 12:42:00,,Georgia,Vacation  & timeshares,Y
3052042093,2018-03-01 12:49:36,2018-03-01 07:20:00,,California,"Calls pretending to be government, businesses, or family and friends",Y
6307159217,2018-03-01 12:49:39,2018-02-28 14:57:00,Wauconda,Illinois,No Subject Provided,N
8582245569,2018-03-01 12:49:45,2018-03-01 10:48:00,Colorado Springs,Colorado,"Calls pretending to be government, businesses, or family and friends",Y
9205137708,2018-03-01 12:49:45,2018-03-01 10:14:00,,Wisconsin,No Subject Provided,N
6023125160,2018-03-01 12:49:56,2018-02-28 12:39:00,Glendale,Arizona,Medical  & prescriptions,Y
4192896745,2018-03-01 12:49:58,2018-02-28 17:03:00,Ashland,Ohio,"Calls pretending to be government, businesses, or family and friends",Y
8179665979,2018-03-01 12:50:01,2018-03-01 11:45:00,Flower Mound,Texas,"Reducing your debt (credit cards, mortgage, student loans)",Y
7604563785,2018-03-01 12:50:01,2018-03-01 10:44:00,Pipersville,Pennsylvania,Dropped call or no message,Y
4092274849,2018-03-01 12:50:03,2018-03-01 12:46:00,Thorntown,Indiana,"Energy, solar,  & utilities",N
4342603120,2018-03-01 12:50:04,2018-03-01 12:46:00,Reston,Virginia,No Subject Provided,N
7143308874,2018-03-01 12:50:06,2018-02-27 14:54:00,,California,Dropped call or no message,Y
5854131988,2018-03-01 12:50:06,2018-03-01 12:37:00,,New York,No Subject Provided,N
3233028289,2018-03-01 12:50:07,2018-03-01 10:41:00,Queen Creek,Arizona,No Subject Provided,N
9145308942,2018-03-01 12:50:07,2018-03-01 12:28:00,Macomb,Michigan,"Calls pretending to be government, businesses, or family and friends",Y
,2018-03-01 12:50:08,2018-02-26 23:00:00,,Texas,No Subject Provided,Y
9782397502,2018-03-01 12:50:09,2018-02-26 13:44:00,,Massachusetts,No Subject Provided,N
2562031054,2018-03-01 12:50:09,2018-02-28 15:00:00,HAZLE TOWNSHIP,Pennsylvania,No Subject Provided,Y
4054206926,2018-03-01 12:50:10,2018-03-01 11:38:00,,Oklahoma,"Reducing your debt (credit cards, mortgage, student loans)",Y
9165826568,2018-03-01 12:50:13,2018-03-01 09:48:00,,California,No Subject Provided,Y
4845000000,2018-03-01 12:50:13,2018-03-01 09:38:00,,Oregon,No Subject Provided,Y
7409732883,2018-03-01 12:50:14,2018-03-01 10:40:00,,Ohio,No Subject Provided,N
72777254783,2018-03-01 12:50:16,2018-03-01 09:46:00,Beaverton,Oregon,Other,Y
4258732778,2018-03-01 12:50:18,2018-03-01 09:28:00,,Washington,No Subject Provided,N
4159664907,2018-03-01 12:50:21,2018-03-01 09:16:00,WALNUT CREEK,California,Dropped call or no message,Y
2523466378,2018-03-01 12:50:21,2018-03-01 12:40:00,Wilm,North Carolina,No Subject Provided,N
9784604938,2018-03-01 12:50:22,2018-03-01 12:30:00,Maynard,Massachusetts,"Reducing your debt (credit cards, mortgage, student loans)",Y
7609881112,2018-03-01 12:50:24,2018-03-01 09:48:00,Reno,Nevada,"Reducing your debt (credit cards, mortgage, student loans)",Y
9145308942,2018-03-01 12:50:24,2018-03-01 09:46:00,,California,"Calls pretending to be government, businesses, or family and friends",Y
8555217546,2018-03-01 12:50:25,2018-03-01 11:15:00,Wauconda,Illinois,No Subject Provided,N
4058251244,2018-03-01 12:50:25,2018-03-01 11:49:00,,Oklahoma,"Reducing your debt (credit cards, mortgage, student loans)",Y
2086785657,2018-03-01 12:50:28,2018-03-01 10:48:00,,Idaho,"Reducing your debt (credit cards, mortgage, student loans)",Y
5718219847,2018-03-01 12:50:28,2018-02-28 18:13:00,Baltimore,Maryland,Other,Y
9807225801,2018-03-01 12:50:29,2018-03-01 12:39:00,Stanfield,North Carolina,"Reducing your debt (credit cards, mortgage, student loans)",Y
5157247549,2018-03-01 12:50:35,2018-03-01 11:37:00,,Illinois,"Calls pretending to be government, businesses, or family and friends",Y
9044259183,2018-03-01 12:50:36,2018-03-01 12:45:00,Jacksonville,Florida,Charities,Y
8172689633,2018-03-01 12:50:37,2018-01-16 15:20:00,Deltona,Florida,No Subject Provided,N
6199729970,2018-03-01 12:50:38,2018-03-01 09:49:00,San Diego,California,"Reducing your debt (credit cards, mortgage, student loans)",N
8888443939,2018-03-01 12:50:38,2018-03-01 12:48:00,,Florida,Home improvement  & cleaning,N
2082058388,2018-03-01 12:50:41,2018-02-26 14:27:00,,California,No Subject Provided,Y
6124241910,2018-03-01 12:50:42,2018-03-01 12:13:00,Clarence,New York,"Calls pretending to be government, businesses, or family and friends",Y
8007772207,2018-03-01 12:50:45,2018-02-28 12:20:00,Minden,Nevada,No Subject Provided,N
9015509352,2018-03-01 12:50:45,2018-03-01 11:01:00,Memphis,Tennessee,"Reducing your debt (credit cards, mortgage, student loans)",Y
4258734817,2018-03-01 12:50:47,2018-03-01 10:00:00,,Texas,Medical  & prescriptions,N
6464794616,2018-03-01 12:50:51,2018-03-01 09:44:00,Los Angeles,California,Other,Y
9253043393,2018-03-01 12:50:52,2018-03-01 09:30:00,Clayton,California,"Reducing your debt (credit cards, mortgage, student loans)",Y
6199052237,2018-03-01 12:50:56,2018-02-23 13:34:00,Lakeside,California,Medical  & prescriptions,Y
2484956070,2018-03-01 12:50:57,2018-03-01 12:45:00,,Michigan,Vacation  & timeshares,Y
9475170362,2018-03-01 12:52:36,2018-03-01 12:01:00,,South Carolina,No Subject Provided,N
5016171010,2018-03-01 12:50:59,2018-03-01 12:48:00,Tampa,Florida,Medical  & prescriptions,Y
2052926955,2018-03-01 12:51:53,2018-02-21 18:19:00,,Florida,No Subject Provided,
7754104122,2018-03-01 12:51:00,2018-03-01 09:46:00,,California,"Calls pretending to be government, businesses, or family and friends",Y
6317574242,2018-03-01 12:51:01,2018-03-01 11:42:00,Helotes,Texas,Other,Y
4254933607,2018-03-01 12:51:02,2018-03-01 10:46:00,San Fidel,New Mexico,"Calls pretending to be government, businesses, or family and friends",Y
5166727039,2018-03-01 12:51:03,2018-03-01 12:49:00,Baldwin,New York,"Reducing your debt (credit cards, mortgage, student loans)",Y
2023501867,2018-03-01 12:51:03,2018-03-01 12:12:00,Pipersville,Pennsylvania,Dropped call or no message,Y
9782391897,2018-03-01 12:51:04,2018-03-01 12:47:00,,Massachusetts,No Subject Provided,N
,2018-03-01 12:51:04,2018-03-01 12:34:00,Horsham,Pennsylvania,Warranties  & protection plans,Y
6192501059,2018-03-01 12:51:06,2018-03-01 11:06:00,Lewisville,California,No Subject Provided,Y
7542165328,2018-03-01 12:51:08,2018-02-06 17:39:00,crawfordville,Florida,No Subject Provided,Y
,2018-03-01 12:51:09,2018-03-01 09:12:00,,Oregon,Vacation  & timeshares,Y
8057442626,2018-03-01 12:51:13,2018-03-01 11:36:00,Painesville,Ohio,"Calls pretending to be government, businesses, or family and friends",Y
4132137106,2018-03-01 12:51:13,2018-03-01 11:41:00,Manassas,Virginia,Medical  & prescriptions,Y
2074661652,2018-03-01 12:51:13,2018-03-01 11:45:00,Vandalia,Illinois,Other,Y
,2018-03-01 12:52:08,2018-03-01 12:40:00,,North Carolina,No Subject Provided,N
2765246282,2018-03-01 12:51:15,2018-02-12 16:25:00,Williamsburg,Virginia,No Subject Provided,N
9409234883,2018-03-01 12:51:16,2018-02-26 15:55:00,Iowa Park,Texas,"Reducing your debt (credit cards, mortgage, student loans)",Y
7205985121,2018-03-01 12:51:19,2018-03-01 08:57:00,Bremerton,Washington,Dropped call or no message,Y
9202698070,2018-03-01 12:51:20,2018-02-27 14:47:00,Wilm,North Carolina,No Subject Provided,Y
9176260106,2018-03-01 12:51:23,2018-02-16 11:37:00,Traverse,Michigan,"Reducing your debt (credit cards, mortgage, student loans)",Y
7609879224,2018-03-01 12:51:23,2018-02-28 12:58:00,Reno,California,"Reducing your debt (credit cards, mortgage, student loans)",Y
4052127428,2018-03-01 12:51:24,2018-03-01 10:55:00,norman,Oklahoma,"Reducing your debt (credit cards, mortgage, student loans)",Y
2518009372,2018-03-01 12:51:25,2018-02-27 12:12:00,,California,No Subject Provided,Y
9082666223,2018-03-01 12:51:26,2018-03-01 12:50:00,Califon,New Jersey,Charities,N
2628771379,2018-03-01 12:51:28,2018-03-01 11:38:00,Pewaukee,Wisconsin,Other,Y
2132622470,2018-03-01 12:51:29,2018-02-24 16:54:00,,California,Dropped call or no message,Y
4159240663,2018-03-01 12:51:29,2018-02-28 18:52:00,WALNUT CREEK,California,Dropped call or no message,Y
9542983497,2018-03-01 12:51:29,2018-03-01 12:12:00,plantation,Florida,"Reducing your debt (credit cards, mortgage, student loans)",Y
9376572314,2018-03-01 12:51:31,2018-03-01 12:48:00,,Ohio,"Reducing your debt (credit cards, mortgage, student loans)",Y
8186388382,2018-03-01 12:51:33,2018-02-27 18:02:00,La Mirada,California,Home improvement  & cleaning,N
8009505114,2018-03-01 12:51:34,2018-02-16 11:01:00,Deltona,Florida,No Subject Provided,N
4132137106,2018-03-01 12:51:36,2018-03-01 12:44:00,Smithtown,New York,Medical  & prescriptions,Y
6159625827,2018-03-01 12:51:36,2018-03-01 11:42:00,,Tennessee,No Subject Provided,N
7604590008,2018-03-01 12:51:38,2018-03-01 09:38:00,Clearwater,Florida,"Reducing your debt (credit cards, mortgage, student loans)",N
9105409749,2018-03-01 12:51:38,2018-03-01 12:47:00,dedham,Massachusetts,"Reducing your debt (credit cards, mortgage, student loans)",Y
2200041404,2018-03-01 12:51:41,2018-03-01 11:16:00,,Massachusetts,"Calls pretending to be government, businesses, or family and friends",N
2243819894,2018-03-01 12:51:42,2018-03-01 23:49:00,,Illinois,No Subject Provided,N
8332805192,2018-03-01 12:51:44,2018-03-01 11:40:00,Madison,Wisconsin,"Calls pretending to be government, businesses, or family and friends",Y
4143798076,2018-03-01 12:51:44,2018-03-01 11:29:00,Slinger,Wisconsin,"Reducing your debt (credit cards, mortgage, student loans)",Y
4042243928,2018-03-01 12:51:48,2018-03-01 12:48:00,,Georgia,"Reducing your debt (credit cards, mortgage, student loans)",Y
5166104221,2018-03-01 12:51:49,2018-03-01 12:32:00,Baldwin,New York,"Reducing your debt (credit cards, mortgage, student loans)",Y
5172011794,2018-03-01 12:51:50,2018-02-28 18:13:00,otsego,Michigan,Dropped call or no message,Y
5157247549,2018-03-01 12:51:51,2018-03-01 11:43:00,Conway,South Carolina,"Calls pretending to be government, businesses, or family and friends",Y
8885890955,2018-03-01 12:51:51,2018-03-01 10:02:00,,Wisconsin,Other,N
7733966408,2018-03-01 12:51:51,2018-03-01 11:27:00,,Illinois,No Subject Provided,Y
5172011794,2018-03-01 12:51:52,2018-02-28 18:13:00,otsego,Michigan,Dropped call or no message,Y
2084811206,2018-03-01 12:51:56,2018-02-23 15:26:00,Shoshone,Idaho,"Reducing your debt (credit cards, mortgage, student loans)",Y
4052475435,2018-03-01 12:51:56,2018-03-01 10:31:00,Anadarko,Oklahoma,Home improvement  & cleaning,N
9722589649,2018-03-01 12:52:00,2018-03-01 12:50:00,Montpelier,Ohio,Computer  & technical support,Y
3124987012,2018-03-01 12:52:01,2018-03-01 09:44:00,Chicago,Illinois,Dropped call or no message,N
8448819134,2018-03-01 12:52:03,2018-02-23 11:50:00,,California,Dropped call or no message,Y
5157247549,2018-03-01 12:52:03,2018-03-01 11:43:00,Conway,South Carolina,"Calls pretending to be government, businesses, or family and friends",Y
2172039135,2018-03-01 12:52:04,2018-03-01 09:30:00,,Illinois,No Subject Provided,Y
9175145870,2018-03-01 12:52:05,2018-02-28 18:03:00,Gales Creek,Oregon,"Lotteries, prizes  & sweepstakes",N
2092152914,2018-03-01 12:52:06,2018-02-28 15:25:00,,California,No Subject Provided,Y
9409234883,2018-03-01 12:52:07,2018-03-01 11:46:00,Iowa Park,Texas,"Reducing your debt (credit cards, mortgage, student loans)",Y
6128177604,2018-03-01 12:52:07,2018-03-01 11:45:00,,Minnesota,Vacation  & timeshares,Y
9205180088,2018-03-01 12:52:07,2018-03-01 12:39:00,,Wisconsin,Other,N
2486215008,2018-03-01 12:53:30,2018-03-01 12:42:00,,Michigan,No Subject Provided,N
9802538171,2018-03-01 12:52:09,2018-03-01 09:36:00,,North Carolina,No Subject Provided,N
7346561322,2018-03-01 12:52:09,2018-03-01 12:48:00,Canton,Michigan,No Subject Provided,Y
6182210550,2018-03-01 12:52:10,2018-03-01 11:49:00,Vandalia,Illinois,No Subject Provided,Y
3038880878,2018-03-01 12:52:13,2018-03-01 10:00:00,,Colorado,No Subject Provided,Y
9254004329,2018-03-01 12:52:13,2018-03-01 09:40:00,Pleasanton,California,Other,Y
4028029213,2018-03-01 12:52:13,2018-03-01 11:31:00,Omaha,Nebraska,Dropped call or no message,Y
6305189438,2018-03-01 12:52:15,2018-02-26 09:55:00,Montgomery,Illinois,No Subject Provided,Y
7817050705,2018-03-01 12:52:16,2018-03-01 12:48:00,,Georgia,Other,Y
3048451999,2018-03-01 12:52:18,2018-03-01 12:43:00,,West Virginia,"Reducing your debt (credit cards, mortgage, student loans)",Y
4243281257,2018-03-01 12:52:18,2018-02-28 20:14:00,Altadena,California,No Subject Provided,N
6199057500,2018-03-01 12:52:20,2018-02-23 10:46:00,Lakeside,California,Medical  & prescriptions,Y
4132137106,2018-03-01 12:52:20,2018-03-01 12:47:00,Auburn,Massachusetts,Home security  & alarms,Y
5054317753,2018-03-01 12:52:25,2018-03-01 12:14:00,springhill,Florida,"Calls pretending to be government, businesses, or family and friends",Y
4246455066,2018-03-01 12:52:26,2018-03-01 07:48:00,,California,No Subject Provided,N
8663778111,2018-03-01 12:52:28,2018-03-01 12:45:00,Annapolis,Maryland,"Calls pretending to be government, businesses, or family and friends",N
4802100329,2018-03-01 12:52:28,2018-02-28 12:23:00,,Michigan,No Subject Provided,Y
4052643744,2018-03-01 12:52:33,2018-03-01 11:47:00,,Oklahoma,"Reducing your debt (credit cards, mortgage, student loans)",Y
7192809002,2018-03-01 12:52:33,2018-03-01 10:42:00,Loveland,Colorado,Dropped call or no message,Y
,2018-03-01 12:52:36,2018-03-01 09:50:00,,District of Columbia,Vacation  & timeshares,Y
9802530756,2018-03-01 12:52:40,2018-03-01 11:31:00,,North Carolina,No Subject Provided,N
4322139782,2018-03-01 12:52:41,2018-03-01 11:49:00,Big Spring,Texas,Other,Y
7272051669,2018-03-01 12:52:43,2018-02-21 16:50:00,,California,Dropped call or no message,Y
3864249809,2018-03-01 12:52:46,2018-02-27 11:55:00,Deltona,Florida,"Reducing your debt (credit cards, mortgage, student loans)",N
8153169117,2018-03-01 12:52:48,2018-03-01 10:52:00,,Illinois,Other,Y
8609306453,2018-03-01 12:52:48,2018-03-01 12:39:00,,Connecticut,Vacation  & timeshares,Y
7027543332,2018-03-01 12:52:49,2018-03-01 11:49:00,Seguin,Texas,No Subject Provided,N
8004930783,2018-03-01 12:52:50,2018-03-01 09:50:00,Las Vegas,Nevada,No Subject Provided,Y
9206057213,2018-03-01 12:52:51,2018-03-01 11:47:00,Watertown,Wisconsin,"Reducing your debt (credit cards, mortgage, student loans)",Y
15012207,2018-03-01 12:52:51,2018-02-28 12:21:00,Minden,Nevada,No Subject Provided,N
5059851273,2018-03-01 12:52:52,2018-02-28 13:08:00,albuquerque,New Mexico,Medical  & prescriptions,Y
2096747029,2018-03-01 12:52:52,2018-02-28 20:22:00,Lewisville,California,No Subject Provided,Y
9098576232,2018-03-01 12:52:54,2018-03-01 09:33:00,Corona,California,No Subject Provided,N
2089994950,2018-03-01 12:52:56,2018-03-01 09:41:00,weiser,Idaho,"Reducing your debt (credit cards, mortgage, student loans)",Y
2153981809,2018-03-01 12:52:59,2018-03-01 12:51:00,Southampton,Pennsylvania,Other,Y
4156914011,2018-03-01 12:53:02,2018-02-28 14:00:00,WALNUT CREEK,California,Dropped call or no message,Y
8338683374,2018-03-01 12:53:04,2018-03-01 12:25:00,otsego,Michigan,Dropped call or no message,Y
2054477890,2018-03-01 12:53:06,2018-03-01 11:23:00,Birmingham,Alabama,Medical  & prescriptions,Y
6015491732,2018-03-01 12:53:07,2018-03-01 12:01:00,Cromwell,Connecticut,"Reducing your debt (credit cards, mortgage, student loans)",Y
5104040316,2018-03-01 12:53:11,2018-02-28 10:39:00,Clayton,California,"Reducing your debt (credit cards, mortgage, student loans)",Y
2402331317,2018-03-01 12:53:11,2018-02-28 15:00:00,HAZLE TOWNSHIP,Pennsylvania,No Subject Provided,Y
8888513049,2018-03-01 12:53:12,2018-03-01 09:39:00,,California,"Calls pretending to be government, businesses, or family and friends",Y
,2018-03-01 12:54:12,2018-03-01 12:57:00,,,No Subject Provided,N
5035104579,2018-03-01 12:53:13,2018-03-01 09:51:00,SALEM,Oregon,"Lotteries, prizes  & sweepstakes",Y
5107940992,2018-03-01 12:53:19,2018-03-01 11:48:00,Little Rock,Arkansas,Medical  & prescriptions,Y
2026648621,2018-03-01 12:53:25,2018-03-01 11:44:00,,Alabama,No Subject Provided,N
9105408688,2018-03-01 12:53:25,2018-02-28 13:01:00,dedham,Massachusetts,"Reducing your debt (credit cards, mortgage, student loans)",Y
6206783230,2018-03-01 12:53:25,2018-03-01 09:46:00,Concord,California,Medical  & prescriptions,Y
2142730196,2018-03-01 12:53:26,2018-03-01 09:50:00,Kentwood,Michigan,Warranties  & protection plans,Y
9206504596,2018-03-01 12:53:27,2018-03-01 11:38:00,Sullivan,Wisconsin,"Reducing your debt (credit cards, mortgage, student loans)",Y
5592803484,2018-03-01 12:53:28,2018-03-01 09:48:00,,California,No Subject Provided,Y
9206504596,2018-03-01 12:53:29,2018-03-01 11:38:00,Sullivan,Wisconsin,"Reducing your debt (credit cards, mortgage, student loans)",Y
6199052872,2018-03-01 12:53:30,2018-02-23 09:27:00,Lakeside,California,Medical  & prescriptions,Y
7708272955,2018-03-01 12:53:30,2018-02-28 18:56:00,Portage,Michigan,Dropped call or no message,Y
2065651478,2018-03-01 12:53:30,2018-03-01 12:46:00,,Florida,Warranties  & protection plans,N
5152986407,2018-03-01 12:53:31,2018-03-01 11:40:00,PENSACOLA,Florida,No Subject Provided,N
,2018-03-01 12:53:43,2018-02-22 09:55:00,,Georgia,No Subject Provided,N
7272029655,2018-03-01 12:53:39,2018-02-28 17:11:00,,Ohio,No Subject Provided,N
9409235438,2018-03-01 12:53:39,2018-02-28 11:21:00,Iowa Park,Texas,"Reducing your debt (credit cards, mortgage, student loans)",Y
2153987328,2018-03-01 12:53:40,2018-02-27 18:15:00,Maple Glen,Pennsylvania,Charities,Y
9012035960,2018-03-01 12:53:40,2018-02-28 14:19:00,Johnson city,Tennessee,No Subject Provided,N
2014271969,2018-03-01 12:53:46,2018-03-01 12:50:00,Montgomeryville,Pennsylvania,Other,N
9012035960,2018-03-01 12:53:46,2018-02-28 14:19:00,Johnson city,Tennessee,No Subject Provided,N
2092658273,2018-03-01 12:53:47,2018-03-01 09:40:00,,California,No Subject Provided,Y
3213009933,2018-03-01 12:54:54,2018-02-13 15:16:00,,Florida,No Subject Provided,
5155282584,2018-03-01 12:53:49,2018-03-01 12:45:00,Plymouth,Indiana,Medical  & prescriptions,N
7752203345,2018-03-01 12:53:50,2018-02-28 09:27:00,Minden,Nevada,No Subject Provided,N
2092979267,2018-03-01 12:53:50,2018-02-28 12:41:00,WALNUT CREEK,California,Dropped call or no message,Y
4028819055,2018-03-01 12:53:50,2018-03-01 11:39:00,Papillion,Nebraska,Vacation  & timeshares,Y
8562212357,2018-03-01 12:53:51,2018-03-01 10:04:00,marlton,New Jersey,Medical  & prescriptions,Y
8504896587,2018-03-01 12:53:52,2018-02-13 11:50:00,crawfordville,Florida,No Subject Provided,Y
4752217100,2018-03-01 12:53:52,2018-03-01 12:50:00,,Georgia,Other,Y
7752203345,2018-03-01 12:53:52,2018-02-28 09:27:00,Minden,Nevada,No Subject Provided,N
5155282584,2018-03-01 12:53:53,2018-03-01 12:45:00,Plymouth,Indiana,Medical  & prescriptions,N
9314349000,2018-03-01 12:53:54,2018-03-01 11:49:00,Columbia,Tennessee,"Reducing your debt (credit cards, mortgage, student loans)",Y
3122811406,2018-03-01 12:53:55,2018-03-01 11:50:00,New Lenox,Illinois,Vacation  & timeshares,Y
7577078694,2018-03-01 12:54:00,2018-03-01 12:52:00,,Virginia,No Subject Provided,N
2024318129,2018-03-01 12:54:03,2018-03-01 09:50:00,San Francisco,California,Vacation  & timeshares,Y
2034445947,2018-03-01 12:54:06,2018-03-01 12:55:00,Southington,Connecticut,"Reducing your debt (credit cards, mortgage, student loans)",N
3313008485,2018-03-01 12:54:08,2018-03-01 11:45:00,St Charles,Illinois,Other,Y
5201660379,2018-03-01 12:54:10,2018-03-01 10:50:00,,Arizona,Medical  & prescriptions,Y
